geometry,EMERGENCIA,AREA_HA,SHAPE_Length,SHAPE_Area_left,RULEID,index_right,DeCodigo,DeNombre,DeArea,DeNorma,SHAPE_Leng,SHAPE_Area_right
POINT (-74.44894529154999 2.5369409196967547),Inundación,51.1195866109,0.02889931403,4.156791e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-74.45913496967799 2.5372550685634256),Inundación,40.2542756254,0.02803617655,3.273271e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-78.3487542338412 2.521073444891625),Inundación,200.511414662,0.12687873642,0.00016214209,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.24155990200332 2.532634794613026),Inundación,27.0006139729,0.0408992648,2.18401e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-74.47836525027998 2.532599245795936),Inundación,171.980679178,0.08664308666,0.00013984471,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-78.18321530953293 2.529142810501953),Inundación,131.568168852,0.0832689422,0.00010643754,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.18402672161046 2.5407319024117236),Inundación,50.4427247044,0.04975077123,4.080801e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-77.5251845492476 2.536280044131796),Inundación,62.0714239673,0.03566594928,5.029209e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-72.6830572419621 2.5410429090424747),Inundación,106.152290387,0.05557193722,8.627031e-05,1,12.0,95,['Guaviare'],55403.2010091,Constitución Política de Colombia 1991,2150053.44977,55403201009.1
POINT (-78.08255655880838 2.5972923891877127),Inundación,"3,029.6439141",0.71192100353,0.00245169835,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.33803590974834 2.538089969585507),Inundación,44.8208945543,0.04750608415,3.624558e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-74.49902104256535 2.549619928103683),Inundación,36.4941369261,0.02715501642,2.967514e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-74.46126941160531 2.5527253156506964),Inundación,89.1580273395,0.06313696614,7.249953e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-78.26005149597488 2.54719117033885),Inundación,60.6045368419,0.03102059091,4.901966e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-74.4104931616878 2.5580301967602845),Inundación,38.2989322018,0.02084670145,3.114354e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-78.27256465903223 2.5499428534516),Inundación,73.145300723,0.04827502581,5.916141e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-77.51109154310826 2.5532326761539346),Inundación,68.9764659417,0.05219054285,5.588914e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-78.2028292606584 2.5541232636153484),Inundación,40.015736009,0.03679041977,3.23714e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-77.47157661848883 2.555818652678444),Inundación,29.5732974496,0.0355583711,2.39642e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-77.53182233624327 2.5630358888364153),Inundación,31.9918879225,0.02033933019,2.592093e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-74.48112127486942 2.5636112696286455),Inundación,120.40688481,0.07323036787,9.791012e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-78.03735147859551 2.5625536485531937),Inundación,55.0639465399,0.08538464575,4.456347e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-72.68008772797246 2.5579171466552753),Inundación,142.062192647,0.08141513605,0.00011545559,1,12.0,95,['Guaviare'],55403.2010091,Constitución Política de Colombia 1991,2150053.44977,55403201009.1
POINT (-78.44869262900573 2.5619617490196376),Inundación,709.435667874,0.20048390904,0.00057354593,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.27373735182576 2.5640542766617456),Inundación,44.5999721171,0.03359258154,3.607365e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.20567562410022 2.563142850826035),Inundación,30.8993828954,0.03828763826,2.499657e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.26417573208263 2.5639574511607264),Inundación,27.9792206098,0.02131544023,2.263089e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-77.54536586326026 2.568844871113924),Inundación,26.5884605857,0.02209368562,2.154237e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-77.46675921963686 2.567828937579138),Inundación,43.122292497,0.0350717889,3.494406e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-78.03845730087728 2.5687814238074558),Inundación,30.9665210204,0.0300760021,2.506138e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-77.53391265707337 2.5706717986728456),Inundación,30.178452602,0.0245047708,2.445166e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-78.41849406936029 2.5681501858292233),Inundación,43.6562032898,0.03401413336,3.529704e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-77.79769735236 2.5713588843629642),Inundación,35.2163394058,0.02703815337,2.8517e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-72.69656181028105 2.5713451504370384),Inundación,56.7790564316,0.05608018077,4.614611e-05,1,12.0,95,['Guaviare'],55403.2010091,Constitución Política de Colombia 1991,2150053.44977,55403201009.1
POINT (-77.5581855937509 2.564154016664184),Inundación,134.423716927,0.08454817022,0.00010890873,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-77.56296495935611 2.573281748418675),Inundación,32.0088615163,0.02183851799,2.593317e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-72.73861461953449 2.5775322238760867),Inundación,51.4948551146,0.03012474802,4.185314e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-78.19053364842237 2.5684860262622626),Inundación,146.628636162,0.06240896981,0.00011862271,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-77.56879854662107 2.5703522780369035),Inundación,54.3166705736,0.04576437911,4.400603e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-74.45472107964402 2.5794550583985587),Inundación,37.4644704682,0.02200493533,3.046519e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-78.2452908427006 2.571338062298344),Inundación,260.593411102,0.11231621012,0.00021079148,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.42625891831482 2.575327729541031),Inundación,35.4443038872,0.02375943267,2.865709e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.28117726171858 2.5815701718307578),Inundación,170.451941101,0.07657916473,0.00013786531,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-74.46230131130164 2.5850185114960333),Inundación,91.8987137203,0.03317643983,7.472996e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-77.79958657590213 2.5817597596001733),Inundación,44.7531810914,0.0238170192,3.623975e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-77.51182148449415 2.5812011603266876),Inundación,73.889975525,0.04403928128,5.987157e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-78.19654105572099 2.5839449987673024),Inundación,201.251742063,0.12044233755,0.00016281233,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-77.49846342543404 2.585369557114066),Inundación,35.7690932027,0.03054246123,2.898389e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-73.97544407514394 2.5900262138446033),Inundación,28.1049162647,0.02562695847,2.285534e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-78.41663445567814 2.582464740856768),Inundación,85.5383157476,0.04019229128,6.916079e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-77.53727718684142 2.5897701740526777),Inundación,36.1722074157,0.02949712934,2.930824e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-78.41983306102965 2.5913578643174655),Inundación,115.885251852,0.04740018951,9.369722e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.38461275985077 2.588614527868112),Inundación,25.6284491639,0.02530147078,2.072338e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-72.81949288958766 2.5974080653933256),Inundación,27.1929130775,0.02931846382,2.210317e-05,1,12.0,95,['Guaviare'],55403.2010091,Constitución Política de Colombia 1991,2150053.44977,55403201009.1
POINT (-78.4012607667558 2.5901068650667005),Inundación,32.5584265293,0.03116463111,2.632588e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-77.79155080120246 2.5941210616138273),Inundación,33.5524717485,0.02870261435,2.717052e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-77.54444744818133 2.5942805302545424),Inundación,32.0435664929,0.02997041907,2.596274e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-78.37127919699117 2.6097668265547527),Inundación,"1,602.46804006",0.41130518477,0.00129583589,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-73.96918463926818 2.600882971920913),Inundación,129.462381662,0.06906664725,0.00010528157,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-78.43703256782192 2.5905290588581287),Inundación,685.088702549,0.14495436064,0.00055389206,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.0499606629352 2.5805849285302713),Inundación,498.578657854,0.2839006254,0.00040349494,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-77.80255812117696 2.5983577948230474),Inundación,34.3839624092,0.03684122186,2.784324e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-78.18055573714999 2.602716890778715),Inundación,60.0400856477,0.07458042576,4.8575e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.20468934532248 2.6024554901347052),Inundación,47.0760261457,0.0398326957,3.808419e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-72.7609544861543 2.605252506487958),Inundación,95.0035626532,0.06238310006,7.721849e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-72.71777050050491 2.607670221430492),Inundación,40.5825575907,0.03324019599,3.298422e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-78.18886979895008 2.6041696555506175),Inundación,25.697453211,0.02363075165,2.078993e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-77.84843940293537 2.6042923512237333),Inundación,60.3039068302,0.03772738314,4.882762e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-72.75002986087523 2.6132809918005666),Inundación,55.5753539478,0.05142800964,4.517129e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-78.27763828438087 2.607876308263572),Inundación,62.3553371685,0.05276412668,5.043587e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-74.26922425479422 2.616229354090762),Inundación,126.265411095,0.07855146103,0.00010268216,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-77.89802931995351 2.6209745692341833),Inundación,30.6181670313,0.02491254966,2.478876e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-77.55340372094494 2.6155861756226533),Inundación,91.644635254,0.05705415555,7.425327e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-78.18913323998824 2.6189209292463547),Inundación,45.9624848891,0.06654774386,3.718529e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-74.31482395104265 2.6301413494137655),Inundación,34.3820966227,0.03571080708,2.796051e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-77.51501332480801 2.622886215295011),Inundación,85.1071042227,0.05592179369,6.896236e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-75.51690263013096 2.6347548152220117),Inundación,31.6399717094,0.03237263491,2.571476e-05,1,4.0,41,['Huila'],18137.0667367,Ley No. 46 de 1905,1145830.89137,18137066736.7
POINT (-76.71051715374061 2.8292799863316356),Inundación,"1,940.89581695",1.41468541004,0.00157532957,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-77.8999647710989 2.634312753555465),Inundación,73.3676008904,0.09821451948,5.939947e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-75.40891549496341 2.638149914688245),Inundación,36.9548181384,0.02460938182,3.003712e-05,1,4.0,41,['Huila'],18137.0667367,Ley No. 46 de 1905,1145830.89137,18137066736.7
POINT (-72.79225049322696 2.6366608510047618),Inundación,67.5534845588,0.03793626589,5.490989e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-78.26117375640744 2.6268971932670233),Inundación,69.9706128279,0.08196001364,5.65987e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.24554858106043 2.6266094663690573),Inundación,247.248807179,0.07950499466,0.00020000564,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-74.33157493657895 2.6413018930752203),Inundación,35.4403322277,0.02587127162,2.882127e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-77.49028598910918 2.6330932166996797),Inundación,43.5908179162,0.03910069248,3.53238e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-77.92306723287847 2.6354252210948124),Inundación,57.0897327215,0.0729478724,4.621821e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-72.79925407745293 2.6382439277145964),Inundación,27.0678392125,0.03375453161,2.200186e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-77.54540654460128 2.641400082747696),Inundación,40.7538567415,0.03810527033,3.302124e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-78.18924940912022 2.6407273273504583),Inundación,47.1144452082,0.04082236258,3.81179e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-77.46572835249924 2.6539858273578254),Inundación,28.7956758916,0.02834365654,2.333614e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-77.87415580054089 2.6549528578038113),Inundación,48.1268111575,0.03365557492,3.896715e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-77.89382729925903 2.6531185903712373),Inundación,137.740774147,0.17206723412,0.00011152019,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-77.97794620098439 2.651553578781856),Inundación,350.057686422,0.07356062977,0.00028336331,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-74.30319921610884 2.6673210669894836),Inundación,36.1229502573,0.02091541499,2.937713e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-76.76852354640283 2.6625283576769205),Inundación,39.5329387396,0.03984196636,3.20795e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-77.4458634349407 2.6620378342454654),Inundación,40.17985406,0.02666854986,3.256347e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-74.33165967670531 2.6704415263097974),Inundación,80.2800409774,0.05368894313,6.528794e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-72.77636789074681 2.6704302620146283),Inundación,75.3612189717,0.06542166669,6.125716e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-77.45576949054782 2.667687287490815),Inundación,35.3674760227,0.02839001241,2.866286e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
